market;funding_total_usd;status;country_code;city;funding_rounds;founded_year;seed;venture;equity_crowdfunding;undisclosed;convertible_note;debt_financing;angel;grant;private_equity;product_crowdfunding;round_A;round_B;round_C;round_D;round_E;round_F;round_G;round_H
94;300000;0;112;46;1;2010;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;2000000;0;112;3356;1;2014;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;1470551;0;40;2099;2;2002;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
308;65500000;0;112;417;2;1989;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
200;6000;0;40;2099;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;15906680;0;22;275;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
548;27804097;0;22;1503;3;2007;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
256;1200000;0;112;656;1;1995;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
703;3084000;0;112;1357;3;2010;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
154;3450000;1;112;953;1;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
470;38930000;1;112;882;2;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
477;75000;0;112;2560;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;248000000;0;30;152;1;2007;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
206;10000000;0;22;1445;3;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
696;50000;0;1;1;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;4200000;1;112;2560;4;2011;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
642;3100000;0;112;417;2;2006;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;775000;0;112;1426;2;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;18500000;0;40;2099;2;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
251;8204000;0;112;3265;4;2009;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;59063;0;60;3377;2;2007;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;10000;0;112;4110;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
674;50000;0;1;1;1;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
144;47500000;0;112;2560;3;2007;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
653;100000;0;1;1;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;12000;0;112;4066;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;1650000;0;112;2205;2;2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
29;272207;0;1;1;1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
642;100000;0;112;3082;1;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;250000;0;40;2099;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;126180;0;39;2797;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;5000000;0;40;2099;1;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
256;1000000;0;112;2311;1;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;1500000;0;112;2937;2;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;3300000;0;112;2552;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;37000000;0;112;3265;4;2009;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
345;2512245;0;112;2560;2;2011;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;925000000;1;112;2784;6;2007;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0
81;50000;0;1;1;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;4500000;0;112;2372;1;2003;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
307;5000000;0;112;2784;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;21850000;0;112;2560;4;2011;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
308;13125000;0;112;3265;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
307;443000;0;112;564;3;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;2500000;0;112;2560;3;2010;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
154;5358914;0;112;564;3;2008;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
375;29910691;0;1;1;5;2008;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;45000000;0;112;2560;4;2008;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
628;106000;0;112;2112;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;15500000;0;112;2784;1;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
218;10500000;0;1;1;3;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;357641;0;112;2937;1;2011;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
122;14168;0;71;730;1;2009;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
260;550000;0;112;3824;2;2010;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;2000000;0;36;238;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
635;200000;0;112;3309;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
546;750000;0;52;3680;1;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
518;4000000;0;60;3377;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8;325000;0;112;2113;1;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
20;1700000;0;36;3313;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
154;275000;0;112;2560;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;300000;0;112;671;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;300000;0;112;3263;1;2008;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;10000000;1;112;2456;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
642;740000;0;112;564;2;2014;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
143;100000;0;112;2112;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;1200000;0;112;3364;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;750000;0;112;3364;1;2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
200;100000;0;91;2069;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;1050000;0;19;3851;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;7000000;0;19;553;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;75000;0;112;718;2;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;190000;0;112;3733;2;2009;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
308;461500;0;112;3920;3;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;96600000;0;106;4;7;2009;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0
20;7100000;0;52;3680;3;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;13500000;0;112;1859;2;1998;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
20;9000000;0;112;3276;1;2004;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
154;549000;0;112;2456;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;11100000;0;112;417;2;1983;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
94;250000;0;20;218;1;2003;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;525000;0;112;1869;1;2014;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;280000;0;112;1402;1;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;96129290;0;112;3921;7;2000;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0
200;40000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;15350000;0;1;1;2;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;11750000;0;49;695;1;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20;6570000;0;39;2797;1;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
308;40271141;0;112;3255;6;2006;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
476;550000;0;112;2907;1;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
307;1900000;0;112;2205;3;2012;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
308;8700000;1;50;1007;1;2003;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;4750000;0;112;1640;2;2007;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
200;600000;0;112;2560;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;48600000;0;49;2541;1;1988;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;240000;0;40;3394;1;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;250000000;0;22;4130;2;1997;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
154;250000;0;112;1870;1;2009;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
236;1430000;0;36;238;3;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;500000;0;112;2552;2;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
20;8000000;0;112;3616;2;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
388;3000000;0;112;2560;1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
476;16579175;0;112;1689;10;2008;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
15;500000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;40000;0;112;3265;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;1100000;0;112;170;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
642;350000;0;112;3630;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;2092750;0;40;2099;1;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
278;95244796;1;112;3364;2;2002;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
724;3400000;1;112;3995;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;835156;0;40;1;2;1997;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
431;700000;0;112;903;1;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
717;4715359;0;112;3265;5;2008;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
25;1634615;0;6;3636;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;250000;0;112;759;2;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;10600000;1;112;3496;2;2008;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
154;3313907;0;112;587;2;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;44700000;0;112;3303;5;2010;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
548;1851126;0;112;160;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;360000;0;112;417;1;1991;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;35799999;0;49;229;2;2011;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
577;480000;0;1;1;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
739;125000000;0;112;184;4;2009;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
277;13065000;0;112;3364;7;2009;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
591;8400000;1;112;1099;1;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
305;20750000;1;112;3054;3;2006;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
51;1633000;0;112;840;3;2011;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;7000000;0;112;2456;1;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
549;460488000;0;30;1490;2;2002;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
410;140000;0;30;316;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;2238677;0;19;1872;4;2011;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
591;518000;0;112;3047;2;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;3113168;0;112;718;2;2002;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
431;5000000;0;112;417;1;2011;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;475000;0;112;3364;1;2010;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
431;620000;0;112;490;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;80300000;0;112;116;2;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;384000;0;36;2178;1;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466;169020;0;29;2955;1;2010;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
200;2000000;0;49;695;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;120000;0;112;2561;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;145897;0;40;3572;1;2012;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530;151978;0;40;703;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;72440;0;40;2099;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;250000;0;40;2099;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;100000;0;106;1714;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;40000;0;21;2969;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;100000;0;106;1724;1;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
505;100000000;1;112;2138;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
420;400000;0;112;129;2;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;72600000;0;112;2784;5;2006;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0
251;382106890;0;6;526;2;1973;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
642;196079;0;36;238;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;15260000;0;112;3303;3;2006;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
686;2877820;0;1;1;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
71;500000;0;112;2324;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;16500000;0;112;2560;3;2010;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
642;18584;0;81;1464;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;3400000;0;112;3263;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;3255000;0;101;3567;3;2011;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
414;250000;0;112;3265;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;3100000;0;112;75;2;1990;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
154;9000000;0;112;3054;2;2008;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
642;29000000;0;112;2398;2;2001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
587;1000;0;112;1852;1;2011;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;22000000;0;101;1;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;5000000;0;39;2416;2;2009;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
703;175000;0;112;2649;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;17154545;0;112;3054;4;2010;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
642;5700000;0;112;2278;1;2004;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
308;121847684;0;112;564;5;2006;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
97;500000;0;112;3797;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;1800000;0;112;2560;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
541;1250000;0;112;385;2;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
676;38805883;1;112;1719;6;2000;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
493;1050000;0;112;2456;3;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;7620000;0;1;1;5;2008;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
59;902000;0;112;41;6;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;3697100;0;1;1;1;1993;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;925000;0;112;2304;2;2011;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;2317000;0;112;1640;4;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;950000;0;112;1251;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1100064;0;112;4093;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;359705;0;112;2304;1;2004;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;6732412;0;112;2437;2;2011;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;135585460;0;112;2906;6;1997;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0
59;127890;0;112;3999;1;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;4608000;0;112;417;2;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;3911759;0;112;3969;1;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;896000;0;50;3756;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;2700000;0;39;2797;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;12150000;0;19;3237;1;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
308;650000;0;112;313;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;24713808;0;112;4020;10;2004;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
59;4750000;0;52;3680;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;321184551;0;20;1984;7;2007;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0
59;11600000;0;112;417;3;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;2485000;0;112;2552;3;2010;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59;1900000;0;40;2099;1;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;2850000;0;115;3731;1;1982;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;11024912;0;112;86;4;2006;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;15000000;0;112;926;1;2014;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;7870000;0;1;1;2;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;135000;0;1;1;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;3900000;0;112;85;3;2011;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
642;1010000;0;112;334;5;2010;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;73700000;0;112;492;8;2005;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0
59;15350009;0;112;527;2;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;50000;0;112;2858;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;4450000;0;112;2560;2;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;4000000;0;112;3780;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
703;575000;0;112;361;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;7410000;0;112;2560;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;9721294;0;19;3745;5;2003;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;70000000;1;112;3250;2;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;7300000;0;112;1011;2;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;13600000;0;112;737;1;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;6898417;0;40;2083;3;2008;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;5200000;0;112;3269;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;19102500;0;31;1;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;2500000;0;9;4187;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;4660625;0;112;3054;2;2010;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
234;9500000;0;112;2364;1;2011;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;946520;0;112;3617;4;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;64058512;0;112;361;3;1994;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59;3124082;0;112;2784;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;928942;0;112;3301;2;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;2876384;0;112;3719;3;1985;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;1334999;0;112;671;4;2008;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;49024004;0;112;1703;3;1987;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;172264126;0;112;2880;8;1997;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
59;24100000;0;52;1752;1;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;750000;0;112;496;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;821889;0;112;615;1;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;55100000;0;112;272;4;2007;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
589;2000000;0;112;1228;1;2014;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
703;1580000;0;95;3432;1;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;250000;0;112;953;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;862869;0;112;3255;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;280000;0;112;640;2;1993;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;682236;0;112;3226;1;1997;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;690000;0;112;1021;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;9474450;0;40;699;3;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;40000;0;33;1;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;10918955;0;112;1256;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;2000000;0;112;1427;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1000000;0;112;50;1;2013;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;394410;0;91;1452;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;4640000;0;31;823;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;116185;0;40;2099;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;50780000;0;112;759;3;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;102082814;0;112;3263;6;2003;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
308;140000;0;112;2300;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;1300000;0;52;2522;1;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
59;1964996;0;112;3616;2;2009;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;800000;0;112;3265;2;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;345000;0;112;2784;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
59;599205;0;112;1703;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;20469183;0;6;3707;2;1999;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59;11320500;0;112;3255;2;1992;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
